,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Outlier
8961,CA-2018-150266,2018-11-25,2018-11-30,standard class,RO-19780,rose o'brian,consumer,houston,texas,77070,central,OFF-AR-10001761,office supplies,art,avery hi-liter smear-safe highlighters,18.688,False
8962,CA-2017-157280,2017-11-05,2017-11-07,first class,LW-17125,liz willingham,consumer,virginia beach,virginia,23464,south,FUR-FU-10004665,furniture,furnishings,"3m polarizing task lamp with clamp arm, light gray",273.96,False
8963,CA-2017-157280,2017-11-05,2017-11-07,first class,LW-17125,liz willingham,consumer,virginia beach,virginia,23464,south,TEC-AC-10000057,technology,accessories,microsoft natural ergonomic keyboard 4000,89.97,False
8964,CA-2017-157280,2017-11-05,2017-11-07,first class,LW-17125,liz willingham,consumer,virginia beach,virginia,23464,south,FUR-FU-10003806,furniture,furnishings,"tenex chairmat w/ average lip, 45"" x 53""",756.8,True
8965,CA-2018-106691,2018-11-06,2018-11-12,standard class,CC-12370,christopher conant,consumer,houston,texas,77070,central,OFF-BI-10000145,office supplies,binders,zipper ring binder pockets,1.248,False
8966,CA-2017-134180,2017-11-03,2017-11-07,standard class,JP-16135,julie prescott,home office,philadelphia,pennsylvania,19120,east,TEC-AC-10000892,technology,accessories,netgear n750 dual band wi-fi gigabit router,72.0,False
8967,CA-2017-134180,2017-11-03,2017-11-07,standard class,JP-16135,julie prescott,home office,philadelphia,pennsylvania,19120,east,FUR-CH-10004886,furniture,chairs,bevis steel folding chairs,470.155,False
8968,CA-2015-166730,2015-12-30,2016-01-01,first class,DD-13570,dorothy dickinson,consumer,memphis,tennessee,38109,south,OFF-ST-10002554,office supplies,storage,tennsco industrial shelving,39.128,False
8969,CA-2018-157469,2018-12-02,2018-12-07,standard class,ES-14080,erin smith,corporate,lakewood,ohio,44107,east,OFF-AR-10001662,office supplies,art,rogers handheld barrel pencil sharpener,19.728,False
8970,CA-2018-157469,2018-12-02,2018-12-07,standard class,ES-14080,erin smith,corporate,lakewood,ohio,44107,east,TEC-PH-10004531,technology,phones,at&t cl2909,151.188,False
8971,CA-2018-122308,2018-03-24,2018-03-28,standard class,MV-17485,mark van huff,consumer,new york city,new york,10011,east,FUR-CH-10000665,furniture,chairs,"global airflow leather mesh back chair, black",271.764,False
8972,US-2015-149034,2015-11-19,2015-11-21,first class,RD-19900,ruben dartt,consumer,philadelphia,pennsylvania,19120,east,TEC-AC-10003023,technology,accessories,logitech g105 gaming keyboard,47.496,False
8973,CA-2018-159226,2018-04-25,2018-04-27,second class,RL-19615,rob lucas,consumer,los angeles,california,90008,west,FUR-BO-10004709,furniture,bookcases,"bush westfield collection bookcases, medium cherry finish",344.981,False
8974,CA-2018-156622,2018-11-23,2018-11-26,first class,JP-15460,jennifer patt,corporate,dallas,texas,75220,central,OFF-PA-10000477,office supplies,paper,xerox 22,36.288,False
8975,CA-2018-156622,2018-11-23,2018-11-26,first class,JP-15460,jennifer patt,corporate,dallas,texas,75220,central,OFF-PA-10002923,office supplies,paper,xerox 1942,78.304,False
8976,CA-2018-156622,2018-11-23,2018-11-26,first class,JP-15460,jennifer patt,corporate,dallas,texas,75220,central,FUR-TA-10003008,furniture,tables,"lesro round back collection coffee table, end table",127.785,False
8977,CA-2018-156622,2018-11-23,2018-11-26,first class,JP-15460,jennifer patt,corporate,dallas,texas,75220,central,OFF-BI-10003707,office supplies,binders,aluminum screw posts,6.104,False
8978,CA-2015-119529,2015-11-03,2015-11-05,second class,DM-13345,denise monton,corporate,orange,new jersey,7050,east,OFF-BI-10000546,office supplies,binders,avery durable binders,5.76,False
8979,CA-2016-150413,2016-10-19,2016-10-24,second class,CS-11860,cari schnelling,consumer,dallas,texas,75220,central,OFF-BI-10000404,office supplies,binders,avery printable repositionable plastic tabs,1.72,False
8980,CA-2015-108182,2015-02-06,2015-02-10,second class,DL-13315,delfina latchford,consumer,romeoville,illinois,60441,central,OFF-BI-10001196,office supplies,binders,"avery flip-chart easel binder, black",8.952,False
8981,CA-2017-110898,2017-03-06,2017-03-12,standard class,LC-16870,lena cacioppo,consumer,chicago,illinois,60623,central,OFF-AP-10001626,office supplies,appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",2.334,False
8982,CA-2017-110898,2017-03-06,2017-03-12,standard class,LC-16870,lena cacioppo,consumer,chicago,illinois,60623,central,OFF-BI-10004656,office supplies,binders,peel & stick add-on corner pockets,1.728,False
8983,CA-2017-110898,2017-03-06,2017-03-12,standard class,LC-16870,lena cacioppo,consumer,chicago,illinois,60623,central,FUR-FU-10003773,furniture,furnishings,eldon cleatmat plus chair mats for high pile carpets,159.04,False
8984,CA-2017-110898,2017-03-06,2017-03-12,standard class,LC-16870,lena cacioppo,consumer,chicago,illinois,60623,central,FUR-TA-10000849,furniture,tables,bevis rectangular conference tables,145.98,False
8985,CA-2016-123092,2016-12-03,2016-12-07,standard class,JG-15115,jack garza,consumer,jacksonville,north carolina,28540,south,FUR-FU-10000222,furniture,furnishings,"seth thomas 16"" steel case clock",77.952,False
8986,CA-2016-123092,2016-12-03,2016-12-07,standard class,JG-15115,jack garza,consumer,jacksonville,north carolina,28540,south,OFF-BI-10001718,office supplies,binders,gbc docubind p50 personal binding machine,95.97,False
8987,CA-2016-123092,2016-12-03,2016-12-07,standard class,JG-15115,jack garza,consumer,jacksonville,north carolina,28540,south,TEC-PH-10001700,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,105.584,False
8988,CA-2016-123092,2016-12-03,2016-12-07,standard class,JG-15115,jack garza,consumer,jacksonville,north carolina,28540,south,OFF-AR-10004078,office supplies,art,newell 312,9.344,False
8989,US-2016-128587,2016-12-24,2016-12-30,standard class,HM-14860,harry marie,corporate,springfield,missouri,65807,central,FUR-FU-10003026,furniture,furnishings,"eldon regeneration recycled desk accessories, black",9.68,False
8990,US-2016-128587,2016-12-24,2016-12-30,standard class,HM-14860,harry marie,corporate,springfield,missouri,65807,central,TEC-CO-10003763,technology,copiers,canon pc1060 personal laser copier,4899.93,True
8991,US-2018-139577,2018-10-01,2018-10-06,standard class,TN-21040,tanja norvell,home office,san francisco,california,94110,west,TEC-AC-10004708,technology,accessories,sony 32gb class 10 micro sdhc r40 memory card,104.75,False
8992,CA-2018-159100,2018-10-16,2018-10-21,standard class,VP-21760,victoria pisteka,corporate,columbia,tennessee,38401,south,TEC-AC-10003499,technology,accessories,memorex mini travel drive 8 gb usb 2.0 flash drive,18.528,False
8993,CA-2018-159100,2018-10-16,2018-10-21,standard class,VP-21760,victoria pisteka,corporate,columbia,tennessee,38401,south,FUR-TA-10001950,furniture,tables,balt solid wood round tables,1875.258,True
8994,CA-2015-109043,2015-08-15,2015-08-17,first class,CS-12355,christine sundaresam,consumer,hollywood,florida,33021,south,OFF-PA-10000312,office supplies,paper,xerox 1955,91.36,False
8995,CA-2015-109043,2015-08-15,2015-08-17,first class,CS-12355,christine sundaresam,consumer,hollywood,florida,33021,south,OFF-AP-10004708,office supplies,appliances,fellowes superior 10 outlet split surge protector,152.24,False
8996,US-2018-116491,2018-11-11,2018-11-13,first class,PG-18820,patrick gardner,consumer,dallas,texas,75081,central,TEC-PH-10004531,technology,phones,otterbox commuter series case - iphone 5 & 5s,35.184,False
8997,CA-2018-122763,2018-03-20,2018-03-20,same day,HG-14845,harry greene,consumer,houston,texas,77041,central,OFF-PA-10000474,office supplies,paper,easy-staple paper,56.704,False
8998,CA-2018-122763,2018-03-20,2018-03-20,same day,HG-14845,harry greene,consumer,houston,texas,77041,central,OFF-PA-10002377,office supplies,paper,xerox 1916,274.064,False
8999,CA-2018-137785,2018-05-13,2018-05-17,standard class,MH-18115,mick hernandez,home office,philadelphia,pennsylvania,19140,east,FUR-CH-10001482,furniture,chairs,office star - mesh screen back chair with vinyl seat,458.43,False
9000,CA-2015-133389,2015-06-22,2015-06-22,same day,TB-21280,toby braunhardt,consumer,phoenix,arizona,85023,west,OFF-BI-10001553,office supplies,binders,spinevue locking slant-d ring binders by cardinal,8.226,False
9001,CA-2015-103807,2015-12-02,2015-12-09,standard class,EM-13825,elizabeth moffitt,corporate,sandy springs,georgia,30328,south,TEC-AC-10000199,technology,accessories,kingston digital datatraveler 8gb usb 2.0,5.95,False
9002,CA-2015-103807,2015-12-02,2015-12-09,standard class,EM-13825,elizabeth moffitt,corporate,sandy springs,georgia,30328,south,OFF-PA-10002195,office supplies,paper,"rsvp cards & envelopes, blank white, 8-1/2"" x 11"", 24 cards/25 envelopes/set",15.24,False
9003,CA-2016-102855,2016-04-05,2016-04-06,same day,JF-15415,jennifer ferguson,consumer,spokane,washington,99207,west,TEC-AC-10001767,technology,accessories,sandisk ultra 64 gb microsdhc class 10 memory card,239.94,False
9004,CA-2016-102855,2016-04-05,2016-04-06,same day,JF-15415,jennifer ferguson,consumer,spokane,washington,99207,west,OFF-AR-10002467,office supplies,art,dixon ticonderoga pencils,23.84,False
9005,CA-2018-107825,2018-11-18,2018-11-18,same day,NB-18655,nona balk,corporate,milwaukee,wisconsin,53209,central,OFF-ST-10001321,office supplies,storage,"decoflex hanging personal folder file, blue",92.52,False
9006,CA-2018-107825,2018-11-18,2018-11-18,same day,NB-18655,nona balk,corporate,milwaukee,wisconsin,53209,central,OFF-ST-10000777,office supplies,storage,"companion letter/legal file, black",37.76,False
9007,CA-2018-107825,2018-11-18,2018-11-18,same day,NB-18655,nona balk,corporate,milwaukee,wisconsin,53209,central,OFF-LA-10003720,office supplies,labels,avery 487,7.38,False
9008,CA-2018-107825,2018-11-18,2018-11-18,same day,NB-18655,nona balk,corporate,milwaukee,wisconsin,53209,central,FUR-FU-10000206,furniture,furnishings,"ge general purpose, extra long life, showcase & floodlight incandescent bulbs",5.82,False
9009,CA-2018-106047,2018-07-12,2018-07-18,standard class,CS-11860,cari schnelling,consumer,fairfield,ohio,45014,east,OFF-PA-10000791,office supplies,paper,"wirebound message books, four 2 3/4 x 5 forms per page, 200 sets per book",3.816,False
9010,CA-2018-127803,2018-05-19,2018-05-23,standard class,ND-18460,neil ducich,corporate,huntsville,alabama,35810,south,OFF-BI-10001787,office supplies,binders,wilson jones four-pocket poly binders,26.16,False
9011,CA-2016-137071,2016-12-20,2016-12-21,first class,ED-13885,emily ducich,home office,houston,texas,77036,central,TEC-AC-10004353,technology,accessories,hypercom p1300 pinpad,100.8,False
9012,CA-2017-121447,2017-02-21,2017-02-22,first class,EA-14035,erin ashbrook,corporate,new york city,new york,10011,east,FUR-FU-10001861,furniture,furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",135.8,False
9013,CA-2018-143084,2018-03-18,2018-03-22,standard class,BP-11050,barry pond,corporate,los angeles,california,90008,west,OFF-AR-10002766,office supplies,art,prang drawing pencil set,13.9,False
9014,CA-2018-143084,2018-03-18,2018-03-22,standard class,BP-11050,barry pond,corporate,los angeles,california,90008,west,OFF-EN-10003072,office supplies,envelopes,peel & seel envelopes,19.4,False
9015,CA-2017-131639,2017-12-17,2017-12-23,standard class,NS-18640,noel staavos,corporate,carlsbad,new mexico,88220,west,OFF-BI-10001636,office supplies,binders,ibico plastic and wire spiral binding combs,13.488,False
9016,CA-2017-131639,2017-12-17,2017-12-23,standard class,NS-18640,noel staavos,corporate,carlsbad,new mexico,88220,west,OFF-BI-10000948,office supplies,binders,"gbc laser imprintable binding system covers, desert sand",11.416,False
9017,CA-2017-161361,2017-03-26,2017-03-28,second class,MV-17485,mark van huff,consumer,pocatello,idaho,83201,west,OFF-PA-10001838,office supplies,paper,"adams telephone message book w/dividers/space for phone numbers, 5 1/4""x8 1/2"", 300/messages",17.64,False
9018,CA-2017-161361,2017-03-26,2017-03-28,second class,MV-17485,mark van huff,consumer,pocatello,idaho,83201,west,OFF-BI-10002215,office supplies,binders,"wilson jones hanging view binder, white, 1""",17.04,False
9019,CA-2015-100706,2015-12-16,2015-12-18,second class,LE-16810,laurel elliston,consumer,springfield,virginia,22153,south,TEC-AC-10001314,technology,accessories,case logic 2.4ghz wireless keyboard,99.98,False
9020,CA-2015-100706,2015-12-16,2015-12-18,second class,LE-16810,laurel elliston,consumer,springfield,virginia,22153,south,FUR-FU-10002268,furniture,furnishings,ultra door push plate,29.46,False
9021,CA-2016-129525,2016-11-15,2016-11-20,standard class,VP-21760,victoria pisteka,corporate,toledo,ohio,43615,east,OFF-BI-10002133,office supplies,binders,"wilson jones elliptical ring 3 1/2"" capacity binders, 800 sheets",166.92,False
9022,US-2017-141880,2017-08-22,2017-08-23,first class,TC-21475,tony chapman,home office,fort collins,colorado,80525,west,FUR-FU-10001979,furniture,furnishings,dana halogen swing-arm architect lamp,98.328,False
9023,CA-2016-165799,2016-06-29,2016-07-02,first class,SG-20470,sheri gordon,consumer,new york city,new york,10024,east,FUR-CH-10001482,furniture,chairs,office star - mesh screen back chair with vinyl seat,117.882,False
9024,CA-2017-102127,2017-06-26,2017-07-02,standard class,VP-21760,victoria pisteka,corporate,new york city,new york,10035,east,TEC-AC-10002018,technology,accessories,amazonbasics 3-button usb wired mouse,20.97,False
9025,CA-2017-102127,2017-06-26,2017-07-02,standard class,VP-21760,victoria pisteka,corporate,new york city,new york,10035,east,TEC-AC-10000397,technology,accessories,"perixx periboard-512b, ergonomic split keyboard",139.96,False
9026,CA-2017-102127,2017-06-26,2017-07-02,standard class,VP-21760,victoria pisteka,corporate,new york city,new york,10035,east,FUR-FU-10003976,furniture,furnishings,"dax executive solid wood document frame, desktop or hang, mahogany, 5 x 7",37.74,False
9027,US-2017-152415,2017-09-17,2017-09-22,standard class,PO-18865,patrick o'donnell,consumer,marlborough,massachusetts,1752,east,FUR-FU-10002597,furniture,furnishings,"c-line magnetic cubicle keepers, clear polypropylene",14.82,False
9028,US-2017-152415,2017-09-17,2017-09-22,standard class,PO-18865,patrick o'donnell,consumer,marlborough,massachusetts,1752,east,FUR-FU-10004864,furniture,furnishings,"howard miller 14-1/2"" diameter chrome round wall clock",191.82,False
9029,CA-2015-138198,2015-07-18,2015-07-23,standard class,JL-15130,jack lebron,consumer,new rochelle,new york,10801,east,OFF-BI-10002103,office supplies,binders,"cardinal slant-d ring binder, heavy gauge vinyl",13.904,False
9030,CA-2018-128041,2018-09-01,2018-09-01,same day,RW-19540,rick wilson,corporate,seattle,washington,98103,west,OFF-AP-10001005,office supplies,appliances,honeywell quietcare hepa air cleaner,314.6,False
9031,CA-2018-128041,2018-09-01,2018-09-01,same day,RW-19540,rick wilson,corporate,seattle,washington,98103,west,FUR-TA-10002607,furniture,tables,ki conference tables,283.56,False
9032,CA-2018-105823,2018-06-22,2018-06-26,standard class,RB-19465,rick bensley,home office,detroit,michigan,48227,central,FUR-CH-10000454,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",487.96,False
9033,CA-2015-152268,2015-09-02,2015-09-07,standard class,SC-20095,sanjit chand,consumer,fayetteville,arkansas,72701,south,OFF-BI-10001359,office supplies,binders,gbc docubind tl300 electric binding system,1793.98,True
9034,CA-2016-148873,2016-10-01,2016-10-05,standard class,EM-13960,eric murdock,consumer,quincy,illinois,62301,central,OFF-BI-10003196,office supplies,binders,accohide poly flexible ring binders,2.992,False
9035,CA-2016-148873,2016-10-01,2016-10-05,standard class,EM-13960,eric murdock,consumer,quincy,illinois,62301,central,TEC-AC-10003657,technology,accessories,lenovo 17-key usb numeric keypad,108.768,False
